created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-23 15:30:43+00:00,,purbaya sadewa dan warna baru kabinet merah putih kalau kemampuannya memberikan shock therapy ke pihak lain mulai teruji dia juga harus punya kemampuan merangkul pihak di seberang dengan kebijakannya,[],0,0,0,0,https://pbs.twimg.com/media/G1ipcdXaoAAB2pa.jpg,,in,https://x.com/undefined/status/1970511149721649612,0,neutral
2025-09-23 09:01:42+00:00,,menteri keuangan purbaya akan menindak rokok ilegal berikut temuan penting tim investigasi kompas terkait isu ini ekonomi adadikompas,"['Ekonomi', 'AdadiKompas']",0,0,0,0,,,in,https://x.com/undefined/status/1970413250547257726,0,neutral
2025-09-23 09:04:22+00:00,,liat pak purbaya tuh happy virus bgt ya not a fan tp dia muncul such a fresh air aja gt kocak aja gitu cara dia ngomong ga ada tukad2nya ngetwit seperti kpopers,[],0,0,0,0,,,in,https://x.com/undefined/status/1970413924509204882,0,negative
2025-09-23 09:07:51+00:00,,padahal presiden pasang target ambisius yaitu ekonomi ri tumbuh 8 menteri purbaya pun datang membawa jurus berbeda dengan menggerakkan instrumen fiskal lewat rp200 triliun yang dialihkan ke bank himbara,[],0,0,1,0,,,in,https://x.com/undefined/status/1970414799466217899,0,neutral
2025-09-23 09:16:49+00:00,,di tengah maraknya kasus keracunan mbg menkeu purbaya yudhi sadewa menegaskan anggaran yang tak terserap akan ditarik termasuk untuk program mbg meski statusnya prioritas,[],0,0,1,0,,,in,https://x.com/undefined/status/1970417057792708829,0,neutral
2025-09-23 09:19:07+00:00,,purbaya ultimatum 200 penunggak pajak rp60 triliun harus lunas dalam seminggu,[],0,0,0,0,,,in,https://x.com/undefined/status/1970417634354274621,0,neutral
2025-09-23 16:54:36+00:00,,beda dengan agen cia yaa pak purbaya,[],0,0,0,0,,,in,https://x.com/undefined/status/1970532262967157148,0,neutral
2025-09-23 16:59:27+00:00,,menkeu purbaya ultimatum penunggak pajak rp 60 triliun harus lunas dalam seminggu,[],0,0,0,0,https://pbs.twimg.com/media/G1i9weybEAALYqu.jpg,,in,https://x.com/undefined/status/1970533479965434364,0,neutral
2025-09-23 08:10:24+00:00,,terungkap rencana purbaya bikin apbn prabowo defisit 0,[],0,0,0,0,,,in,https://x.com/undefined/status/1970400344099459513,0,neutral
2025-09-23 08:10:46+00:00,,waka mpr soroti kebijakan purbaya sudah tepat dan rasional,[],0,0,0,0,,,in,https://x.com/undefined/status/1970400435069657422,0,neutral
2025-09-23 08:12:20+00:00,,heboh instagram menkeu purbaya hilang,[],0,0,0,0,,,in,https://x.com/undefined/status/1970400829510398235,0,neutral
2025-09-23 08:15:00+00:00,,menteri keuangan ri purbaya yudhi sadewa menegaskan tidak akan pandang bulu terhadap oknum yang selama ini bermain dalam kegiatan impor rokok ilegal termasuk bila itu melibatkan pejabat di kementerian keuangan kemenkeu smartnews,['SmartNews'],0,0,0,0,https://pbs.twimg.com/media/G1gd1utaoAE03JC.jpg,,in,https://x.com/undefined/status/1970401498657087853,0,neutral
2025-09-23 08:15:21+00:00,,menteri keuangan purbaya yudhi sadewa memastikan dalam sepekan ini akan mengejar 200 penunggak pajak dengan total nilai rp 60 triliun dana tersebut diyakini akan masuk ke penerimaan pajak 2025,[],0,0,0,0,,,in,https://x.com/undefined/status/1970401588771692739,0,neutral
2025-09-23 08:21:25+00:00,,menteri keuangan menkeu purbaya yudhi sadewa akan melarang penjualan rokok ilegal mulai 1 oktober 2025 mcinewsid menkeu rokokilegal purbayayudhisadewa,"['mcinewsid', 'menkeu', 'rokokilegal', 'purbayayudhisadewa']",0,0,0,0,,,in,https://x.com/undefined/status/1970403114667651184,0,neutral
2025-09-23 08:23:38+00:00,,purbaya vs jeneral2 parcok,[],0,0,0,0,,,in,https://x.com/undefined/status/1970403673810567600,0,neutral
2025-09-23 08:27:08+00:00,,ayo pak purbaya buktikan anda bisa menarik pajak yg terutang dari para penunggak pajak kami rakyat pasti mendukung yg baik untuk negara rasanya baru menteri ini yg memberikan harapan positif,[],0,0,0,0,,,in,https://x.com/undefined/status/1970404551628071323,0,positive
2025-09-23 08:28:38+00:00,,tax amnesty jilid iii ditolak menteri keuangan purbaya takut bikin masyarakat jadi nggak patuh pajak yuk kita dukung sistem pajak yang adil dan tegas supaya ekonomi tetap sehat pajakadil ekonomikuat,"['PajakAdil', 'EkonomiKuat']",0,0,0,0,https://pbs.twimg.com/media/G1hI0HFaMAA5Qwt.jpg,,in,https://x.com/undefined/status/1970404929996263525,0,neutral
2025-09-23 08:32:07+00:00,,baru liat sidang paripurna rapbn dan statement pak purbaya sosok ini kaya bawa pencerahan baru mana mentri yg lain ksh rakyat pencerahan jg yg lbh rational,[],0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1970405760611094528/pu/img/gaZQ28GHLz4kahVM.jpg,,in,https://x.com/undefined/status/1970405806106607936,0,positive
2025-09-23 08:36:12+00:00,,purbaya urus penerimaan negara usai anggito tak jabat wamenkeu nanti gak ada kerjaan,[],0,0,0,0,,,in,https://x.com/undefined/status/1970406833144897580,0,neutral
2025-09-23 08:39:00+00:00,,bonus 10000 saldo kalau install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukkan kode referral ff6jwv5wp diskon promo info freelance job receh zonauang prabowo erick thohir bahlil jokowi purbaya erika kirk megawati renjun,[],0,0,0,0,https://pbs.twimg.com/media/G1g80xJbYAApRwn.jpg,,in,https://x.com/undefined/status/1970407538748223702,0,neutral
2025-09-23 08:42:30+00:00,,ggrm hmsp wiim sampai itic kompak melejit puluhan persen seminggu terakhir katalis utamanya ekspektasi bahwa tarif cukai rokok 2026 bakal lebih ringan dibanding era sebelumnya selain itu menkeu baru purbaya yudhi sadewa juga pasang jurus buat memberantas rokok ilegal,[],0,0,0,0,https://pbs.twimg.com/media/G1hMBGSWEAA31zO.jpg,,in,https://x.com/undefined/status/1970408422035034417,0,neutral
2025-09-23 08:44:38+00:00,,anggito abimanyu resmi terpilih jadi ketua dk lps gantikan purbaya yudhi sadewa,[],0,0,0,0,https://pbs.twimg.com/media/G1hMXnTa8AEwGdB.jpg,,in,https://x.com/undefined/status/1970408958654587024,0,neutral
2025-09-23 08:03:28+00:00,,menteri keuangan buru 200 penunggak pajak besar senilai rp60 triliun,[],0,0,0,0,,,in,https://x.com/undefined/status/1970398598581092630,0,neutral
2025-09-23 08:04:37+00:00,,saat rapat paripurna dpr bahas apbn 2026 menkeu purbaya bicara soal anggaran yang tidak terserap selama ini daripada nongkrong di bi dana itu dipakai untuk subsidi beras dan minyak goreng,[],0,0,1,0,,,in,https://x.com/undefined/status/1970398886671089826,0,neutral
2025-09-23 08:04:38+00:00,,purbaya bilang banyak alokasi program prioritas yang belum dicairkan daripada menganggur lebih baik langsung dibagikan ke masyarakat dalam bentuk bansos dua bulan ke depan,[],0,0,1,0,,,in,https://x.com/undefined/status/1970398889762226433,0,neutral
2025-09-23 08:04:39+00:00,,ketua banggar dpr said abdullah diminta mengawasi penyaluran agar tepat sasaran purbaya terbuka terima masukan supaya dana publik benarbenar bermanfaat,[],0,0,1,0,,,in,https://x.com/undefined/status/1970398894459888087,0,neutral
2025-09-23 08:04:40+00:00,,jadi alihalih biarkan uang melayang purbaya ambil tindakan langsung untuk ringankan beban masyarakat smart move,[],0,0,1,0,,,in,https://x.com/undefined/status/1970398900151558145,0,neutral
2025-09-23 08:04:42+00:00,,baca selengkapnya di sini apbn bansos purbayayudhisadewa,"['APBN', 'Bansos', 'PurbayaYudhiSadewa']",0,0,0,0,,,in,https://x.com/undefined/status/1970398905914536279,0,neutral
2025-09-23 08:05:40+00:00,,menkeu purbaya tegaskan anggito abimanyu tak lagi jadi wamenkeu pindah ke lps baca selengkapnya di ri purbaya menkeu,"['purbaya', 'menkeu']",0,0,0,0,,,in,https://x.com/undefined/status/1970399151553946062,0,neutral
2025-09-23 08:09:53+00:00,,kejar target rp336 t purbaya tarif cukai enggak harus naik,[],0,0,0,0,,,in,https://x.com/undefined/status/1970400213379801154,0,neutral
2025-09-23 15:31:36+00:00,,sedang jd pak purbayas fan,[],0,0,0,0,https://pbs.twimg.com/media/G1ippShaAAANyCQ.jpg,,in,https://x.com/undefined/status/1970511373022220767,0,neutral
2025-09-23 15:39:13+00:00,,ini akun goreng purbaya terus tumben,[],0,0,0,0,,,in,https://x.com/undefined/status/1970513291148702116,0,neutral
2025-09-23 15:42:32+00:00,,menkeu purbaya pada konferensi pers apbnkita menyampaikan harapan agar the fed lebih agresif menurunkan suku bunga sehingga perekonomian global membaik dan indonesia juga dapat menikmati pertumbuhan ekonomi yang lebih cepat apbn intress kemenkeuri uangkita djpbhandal,"['APBNKiTa', 'APBN', 'Intress', 'KemenkeuRI', 'UangKiTa', 'DJPbHAnDAL']",0,0,1,0,https://pbs.twimg.com/media/G1irobGbgAEhWDJ.jpg,,in,https://x.com/undefined/status/1970514124984721666,0,neutral
2025-09-23 15:46:46+00:00,,video menkeu purbaya pilih genjot ekonomi tanpa tambah utang besar,[],0,0,1,0,,,in,https://x.com/undefined/status/1970515190493179975,0,neutral
2025-09-23 15:48:51+00:00,,menkeu purbaya berencana alihkan program mbg diganti bantuan beras,[],0,0,0,0,https://pbs.twimg.com/media/G1itmaGaoAQfaPr.jpg,,in,https://x.com/undefined/status/1970515714718273612,0,neutral
2025-09-23 16:00:00+00:00,,bonus pas download apk shopeepay 10000 saldo caranya upgrade ke spay plus log in dg akun shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh zonauang prabowo erick thohir bahlil jokowi purbaya alwin jabarti kiemas megawati,[],0,0,0,0,https://pbs.twimg.com/media/G1hYPSaaoAQ3kD8.jpg,,in,https://x.com/undefined/status/1970518521135419749,0,neutral
2025-09-23 16:02:53+00:00,,menkeu purbaya ekonomi indonesia tetap tangguh di tengah gejolak global,[],0,0,0,0,,,in,https://x.com/undefined/status/1970519247991525721,0,neutral
2025-09-23 16:41:53+00:00,,kali ini aku setuju dgn purbaya,[],0,0,0,0,,,in,https://x.com/undefined/status/1970529062289584600,0,positive
2025-09-23 20:22:05+00:00,,gebrakan purbaya tiada henti,[],0,0,0,0,https://pbs.twimg.com/media/G1jsIrjbkAArUOO.jpg,,in,https://x.com/undefined/status/1970584474560929968,0,neutral
2025-09-23 21:43:46+00:00,,hayo luuhpak purbaya mikir keras di angka defisit ituh,[],0,0,0,0,,,in,https://x.com/undefined/status/1970605031612424675,0,negative
2025-09-23 07:40:31+00:00,,kalau saya bilang kemarin itu yang nggak bayar pajaknya ada rp 60 triliun kan yang pembayar pajak terbesar 200 yang sudah inkrah itu dalam waktu seminggu akan saya paksa bayar tegas menkeu purbaya kepada awak media di jakarta selasa 2392025,[],0,0,0,0,,,in,https://x.com/undefined/status/1970392820214296664,0,negative
2025-09-23 07:40:40+00:00,,lebih lanjut menkeu purbaya menekankan bahwa uang pajak dari 200 penunggak tersebut akan masuk pada tahun 2025 sedangkan di tahun 2026 kata purbaya pihaknya akan menyisir penunggak pajak lainnya,[],0,0,0,0,,,in,https://x.com/undefined/status/1970392860500566314,0,neutral
2025-09-23 07:44:19+00:00,,menteri keuangan purbaya yudhi sadewa menegaskan pemerintah akan menagih rp60 triliun dari 200 penunggak pajak besar purbaya bahkan menyebut hidup mereka tidak akan tenang bila terus menghindar merdekadotcom purbaya menkeupurbaya tindaktegas penunggakpajak intrnyo,"['Merdekadotcom', 'Purbaya', 'MenkeuPurbaya', 'TindakTegas', 'PenunggakPajak', 'intrnyo']",0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1970393567186104320/pu/img/5UKcYIAvBPi84_-7.jpg,,in,https://x.com/undefined/status/1970393776603418689,0,neutral
2025-09-23 07:45:00+00:00,,jika tak terserap menkeu purbaya bakal alihkan anggaran mbg ke bantuan beras 10 kg,[],0,0,0,0,,,in,https://x.com/undefined/status/1970393948721160626,0,neutral
2025-09-23 07:46:16+00:00,,pemerintah melalui menkeu purbaya mengumumkan akan buru para penunggak pajak presiden ri cat 3,[],0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1970394235963875329/pu/img/j4KTCV34tztWk1aW.jpg,,in,https://x.com/undefined/status/1970394267211485425,0,neutral
2025-09-23 07:48:21+00:00,,sampaikan apa yg diceritakan menteri keuangan purbaya,[],0,0,2,0,,,in,https://x.com/undefined/status/1970394795140174176,0,neutral
2025-09-23 07:49:30+00:00,,menteri keuangan purbaya yudhi sadewa menanggapi protes dari pengacara kondang hotman paris terkait penurunan bunga deposito setelah pemerintah mengucurkan dana sebesar rp200 triliun ke bankbank milik negara himbara,[],0,0,0,0,,,in,https://x.com/undefined/status/1970395082315702681,0,neutral
2025-09-23 07:49:45+00:00,,menteri keuangan purbaya yudhi sadewa barubaru ini menyatakan ekonomi indonesia resilien di tengah dinamika global proyeksi pertumbuhan 2025 naik ke 4 8 imf dengan q22025 capai 5 12 didorong konsumsi 5 amp investasi 6 99 inflasi 2 31 ekspor naik 7 8 defisit apbn,[],0,0,1,0,,,in,https://x.com/undefined/status/1970395144110346729,0,neutral
2025-09-23 07:50:56+00:00,,mengenai jokowi tentang pengendalian covid dan ekonomi oleh menteri keuangan purbaya,[],0,0,1,0,,,in,https://x.com/undefined/status/1970395442858074235,0,neutral
2025-09-23 07:52:15+00:00,,menurut pernyataan menteri keuangan purbaya yudhi sadewa pada 10 september 2025 ia menjadi penasihat jokowi selama pandemi covid19 ia sarankan tarik rp300 triliun dari bi untuk stimulus perbankan karena khawatir ekonomi pulih sendiri tanpa intervensi hasilnya ekonomi mulai,[],0,0,1,0,,,in,https://x.com/undefined/status/1970395776649175293,0,neutral
2025-09-23 07:52:58+00:00,,menkeu purbaya utang negara bisa ditekan fokus ke pertumbuhan baca selengkapnya di sini,[],0,0,0,0,,,in,https://x.com/undefined/status/1970395952923185578,0,neutral
2025-09-23 07:53:00+00:00,,purbaya mengakui target pertumbuhan ekonomi itu tidaklah mudah namun indonesia mempunyai sejarah pernah mencapai ratarata ekonomi di atas 6,[],0,0,0,0,,,in,https://x.com/undefined/status/1970395962104308219,0,neutral
2025-09-23 08:02:21+00:00,,menteri keuangan purbaya yudhi sadewa menegaskan ini adalah apbn pertama di bawah pemerintahan presiden prabowo fokusnya tentu untuk kedaulatan pangan energi serta pertumbuhan ekonomi yang tangguh dan berkeadilan,[],0,0,1,0,,,in,https://x.com/undefined/status/1970398318418354372,0,neutral
2025-09-23 08:03:00+00:00,,menteri keuangan purbaya yudhi sadewa belum memutuskan tarif cukai hasil tembakau 2026 dia akan berdiskusi dengan industri rokok sebelum mengambil keputusan,[],0,0,0,0,,,in,https://x.com/undefined/status/1970398479366451604,0,neutral
2025-09-23 07:27:49+00:00,,purbaya kejar 20 wajib pajak besar dengan potensi tunggakan capai rp60 triliun purbaya pajak,"['purbaya', 'pajak']",0,0,0,0,,,in,https://x.com/undefined/status/1970389626889334800,0,neutral
2025-09-23 07:31:09+00:00,,menkeu purbaya kembangkan teknologi plts untuk turunkan tarif subsidi listrik,[],0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1970389864110800897/img/JyEDchjXpkZbNdEn.jpg,,in,https://x.com/undefined/status/1970390466622550045,0,neutral
2025-09-23 07:33:02+00:00,,purbaya ini km beneran ngerti micro economy yaaa jadi penasaran riwayat pendidikannya jirrr,[],0,0,0,0,,,in,https://x.com/undefined/status/1970390938544697809,0,negative
2025-09-23 07:36:54+00:00,,menteri keuangan ri purbaya yudhi sadewa memastikan anggito abimanyu akan melepaskan jabatannya sebagai wakil menteri keuangan wamenkeu,[],0,0,0,0,,,in,https://x.com/undefined/status/1970391912516591990,0,neutral
2025-09-23 07:38:05+00:00,,purbaya gerak cepat sikat penjual rokok ilegal dari marketplace hingga warung menteri keuangan purbaya yudhi sadewa serius memberantas rokok ilegal menyisir dari marketplace hingga warungwarung kecil di seluruh indonesia,[],0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1970391828584374275/img/dc_ANNFFvh6ONRcY.jpg,,in,https://x.com/undefined/status/1970392211352338793,0,neutral
2025-09-23 07:39:44+00:00,,menkeu purbaya kejar penunggak pajak jumbo rp 60 triliun targetkan seminggu bayar,[],0,0,5,0,https://pbs.twimg.com/ext_tw_video_thumb/1970392604954238980/pu/img/zCXqq_HUnrmhgxel.jpg,,in,https://x.com/undefined/status/1970392624218677474,0,neutral
2025-09-23 07:40:10+00:00,,menteri keuangan menkeu purbaya yudhi sadewa menegaskan komitmennya untuk mengejar 200 penunggak pajak jumbo dengan nilai total mencapai rp 60 triliun,[],0,0,0,0,,,in,https://x.com/undefined/status/1970392734063378698,0,neutral
2025-09-23 07:40:20+00:00,,menkeu purbaya menargetkan 200 penunggak pajak jumbo dengan nilai total rp 60 triliun membayar dalam kurun waktu seminggu ke depan,[],0,0,0,0,,,in,https://x.com/undefined/status/1970392777059148258,0,neutral
2025-09-23 17:12:20+00:00,,dimana ada luhut disitu ada purbaya ya sesederhana itu,[],0,0,0,0,https://pbs.twimg.com/media/G1jAtMxaoAYsLuL.jpg,,in,https://x.com/undefined/status/1970536722443444525,0,neutral
2025-09-23 17:15:00+00:00,,klaim rp 10000 saldo pas download apk shopeepay caranya upgrade ke spay plus log in dg akun shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh zonauang prabowo erick thohir bahlil prabowo jokowi purbaya menpora megawati,[],0,0,0,0,https://pbs.twimg.com/media/G1hidUtaUAAFnI0.jpg,,in,https://x.com/undefined/status/1970537394228097048,0,neutral
2025-09-23 17:24:09+00:00,,padahal purbaya juga menjelaskan lebih lanjut kenapa cukai rokok mahal tempo harusnya berimbang seperti hater saja,[],0,0,0,0,,,in,https://x.com/undefined/status/1970539696267894981,0,negative
2025-09-23 17:28:37+00:00,,kalo naik bus biasa kamu harus ke terminal purbaya dulu biasanya aku naik mira kadang sumber terakhir naik bus biasa harganya masih 9k untuk sbymjk kalo sekrang kurang tau karna sering naik transjatim,[],0,0,0,0,,,in,https://x.com/undefined/status/1970540820181950706,0,positive
2025-09-23 17:36:40+00:00,,per hari ini ihsg ngerekor ath sepanjang masa eh purbaya,[],0,0,0,0,https://pbs.twimg.com/media/G1jGNRWaYAA9itj.jpg,,in,https://x.com/undefined/status/1970542846567645521,0,negative
2025-09-23 17:43:17+00:00,,purbaya koboy is kinda onto something masih memantau waktu itu juga menteri apa ya yg pinter bgt keren statemen2 awalnya eh tetep memble,[],0,0,0,0,,,in,https://x.com/undefined/status/1970544510980800960,0,positive
2025-09-23 18:22:39+00:00,,ihsg 8100 in purbaya we trust bismillah ga anjlok,[],0,0,0,0,,,in,https://x.com/undefined/status/1970554418748940430,0,positive
2025-09-23 20:00:01+00:00,,dapatkan bonus rp 10000 saldo pas download apk shopeepay caranya upgrade ke spay plus log in dg shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh zonauang prabowo erick thohir bahlil jokowi purbaya erika kirk jungkook,[],0,0,0,0,https://pbs.twimg.com/media/G1hjwylaIAAsKT0.jpg,,in,https://x.com/undefined/status/1970578922262659236,0,neutral
2025-09-23 07:21:41+00:00,,jurus 2 kejar 200 penunggak pajak kakap pemerintah sudah kantongi daftar 200 penunggak pajak besar dengan total tagihan rp5060 triliun purbaya tegas dalam waktu dekat mereka akan kita tagih dan gak akan bisa lari,[],0,0,1,0,,,in,https://x.com/undefined/status/1970388081883897988,0,negative
2025-09-23 07:21:42+00:00,,jurus 4 perbaiki sistem coretax sistem perpajakan online yang sering error bakal diperbaiki total purbaya datangkan ahli it dari luar dengan target 1 bulan sudah beres gak ada lagi alasan sistem lagi gangguan buat wajib pajak,[],0,0,1,0,,,in,https://x.com/undefined/status/1970388086560555451,0,neutral
2025-09-23 07:21:43+00:00,,purbaya optimis dalam 3 bulan ke depan konsumsi rokok ilegal bisa ditekan signifikan sehingga penerimaan cukai kembali optimal,[],0,0,1,0,,,in,https://x.com/undefined/status/1970388091073634719,0,neutral
2025-09-23 07:21:44+00:00,,intinya strategi purbaya genjot ekonomi dulu baru pajak mengalir natural plus kejar tunggakan lama dan bersihkan sistem yang bocor smart move,[],0,0,1,0,,,in,https://x.com/undefined/status/1970388093242089834,0,neutral
2025-09-23 07:21:45+00:00,,baca selengkapnya di sini menkeupurbaya penerimaannegara stimulusekonomi,"['MenkeuPurbaya', 'PenerimaanNegara', 'StimulusEkonomi']",0,0,0,0,,,in,https://x.com/undefined/status/1970388099135086621,0,neutral
2025-09-23 07:22:32+00:00,,said yakin gaya koboi purbaya bisa longgarkan kebijakan uang ketat,[],0,0,0,0,,,in,https://x.com/undefined/status/1970388295927623917,0,neutral
2025-09-23 22:08:59+00:00,,bener kemarin juga abis liat menkeu purbaya katanya dia bakalan bikin kebijakan baru kalau bal thrifting udah gak diperbolehkan lagi ceunah karna penyakit ih,[],0,0,0,0,,,in,https://x.com/undefined/status/1970611377942471121,0,negative
2025-09-23 22:34:35+00:00,,target 8 persen ekonomi indonesia menkeu purbaya tawarkan jalan koboi sumitronomics,[],0,0,0,0,,,in,https://x.com/undefined/status/1970617819604869145,0,neutral
2025-09-23 23:15:46+00:00,,setahun kabinet prabowo menteri yang terpercaya baru 3 orang yaitu menkeu purbaya menteri pertanian amran menpora erick tochiryang lain normatif doang yang harus disingkirkan bahlil trenggono zulhas airlangga yandri dll,[],0,0,0,0,,,in,https://x.com/undefined/status/1970628185302921673,0,neutral
2025-09-23 23:19:26+00:00,,gw kali ini setuju dgn purbaya hasbullah dkk bikinlah kebijakan publik ttg aturan merokok protes muluk masa kalah sm singapura yg bisa bikin aturan ketat ttg merokok twiternya komnas ini apa sih ga gaul dia ya,[],0,0,0,0,,,in,https://x.com/undefined/status/1970629107894661304,0,negative
2025-09-23 23:27:04+00:00,,purbaya beri jempol potret dpr ri setujui uu apbn 2026 rp 3153 t dada gaspol membangun dengan hati,[],0,0,0,0,,,in,https://x.com/undefined/status/1970631027782754745,0,neutral
2025-09-23 23:27:54+00:00,,bahasanya sih enak obral harapan semoga saja benar memakmurkan rakyat kita tunggu purbaya roasting ketua banggar dpr saya tantang subsidi minyak gak berani nusantaratv,['nusantaratv'],0,0,0,0,,,in,https://x.com/undefined/status/1970631237229518959,0,negative
2025-09-23 23:29:43+00:00,,purbaya tak mainmain enggak ada lagi cerita pegawai pajak memeras ngaruh shuvee dada,[],0,0,0,0,,,in,https://x.com/undefined/status/1970631696304480727,0,negative
2025-09-23 23:49:58+00:00,,menteri keuangan purbaya yudhi sadewa tantang balik banggar dpr genapi bantuan pangan minyak goreng jadi 5 liter kadungora info,[],0,0,0,0,,,in,https://x.com/undefined/status/1970636790873891276,0,neutral
2025-09-23 23:56:50+00:00,,sumitronomics di era prabowo menkeu purbaya bergaya koboi menantang pasar demi target 8 persen,[],0,0,0,0,,,in,https://x.com/undefined/status/1970638519724126316,0,neutral
2025-09-23 07:26:32+00:00,,menteri keuangan purbaya yudhi sadewa berkomitmen tidak menambah utang begini katanya,[],0,0,0,0,,,in,https://x.com/undefined/status/1970389301562351640,0,neutral
2025-09-23 06:54:29+00:00,,menkeu purbaya menyampaikan bahwa apbn 2025 mencatat defisit sebesar rp321 6 triliun atau setara dengan 1 35 persen dari produk domestik bruto pdb meskipun terjadi defisit purbaya menyatakan bahwa kondisi fiskal masih berada dalam batas aman,[],0,0,1,0,,,in,https://x.com/undefined/status/1970381237211799751,0,neutral
2025-09-23 06:55:36+00:00,,lagi enak baca eh muncul gacoan lah kata gw teh ini sri mulyani dan purbaya janjian promoin gacoan apa gimana,[],0,0,0,0,,,in,https://x.com/undefined/status/1970381518410494152,0,positive
2025-09-23 06:58:30+00:00,,defisit apbn rp321 6 triliun hingga agustus 2025 purbaya masih dalam batas aman,[],0,0,0,0,https://pbs.twimg.com/media/G1g0F1JbkAAH_k4.jpg,,in,https://x.com/undefined/status/1970382248928215148,0,neutral
2025-09-23 07:00:01+00:00,,hal ini dikatakan oleh menkeu purbaya yudhi sadewa dalam jumapa pers di kantor kemenkeu jakarta pusat pajak penunggakpajak menkeu menkeupurbaya detikfinance,"['pajak', 'penunggakpajak', 'menkeu', 'menkeupurbaya', 'detikfinance']",0,0,1,0,https://pbs.twimg.com/amplify_video_thumb/1970157324053757952/img/PBCfR_M5ez1M6tEs.jpg,,in,https://x.com/undefined/status/1970382629896585663,0,neutral
2025-09-23 07:05:36+00:00,,gaji asn naik oktober menkeu purbaya beri bocoran mengejutkan,[],0,0,0,0,,,in,https://x.com/undefined/status/1970384034472595783,0,neutral
2025-09-23 07:08:43+00:00,,menkeu purbaya kejar pengemplang pajak rp60 triliun dalam seminggu saya paksa bayar,[],0,0,0,0,,,in,https://x.com/undefined/status/1970384817226469706,0,neutral
2025-09-23 07:11:11+00:00,,dpr setujui anggito abimanyu jadi ketua dk lps gantikan purbaya dpr,['DPR'],0,0,0,0,,,in,https://x.com/undefined/status/1970385439917060299,0,neutral
2025-09-23 07:15:00+00:00,,kementerian keuangan kemenkeu telah mengantongi data 200 penunggak pajak jumbo untuk ditindak dan dilakukan penagihan purbaya menyebutkan dari mengeksekusi 200 penunggak pajak itu potensi penerimaan negara yang bisa didapat mencapai rp60 triliun smartnews,['SmartNews'],0,0,0,0,https://pbs.twimg.com/media/G1febgIaoAIN-uy.jpg,,in,https://x.com/undefined/status/1970386399154315493,0,neutral
2025-09-23 07:16:02+00:00,,purbaya ingin kendala coretax bisa beres dalam waktu 1 bulan purbaya juga berencana mendatangkan ahli teknologi informasi dari luar djp untuk mempercepat perbaikan coretax system ddtc ddtcnews coretaxsystem coretaxadministrationsystem roadmap,"['ddtc', 'ddtcnews', 'coretaxsystem', 'coretaxadministrationsystem', 'roadmap']",0,0,0,0,,,in,https://x.com/undefined/status/1970386660312453268,0,neutral
2025-09-23 07:17:18+00:00,,purbaya daripada anggaran nongkrong di bi mending saya bagikan ke masyarakat bi purbaya sal anggaran ekonomi fiskal program bitvonline,"['BI', 'Purbaya', 'SAL', 'anggaran', 'Ekonomi', 'Fiskal', 'program', 'bitvonline']",0,0,0,0,,,in,https://x.com/undefined/status/1970386978194763872,0,neutral
2025-09-23 07:17:21+00:00,,menkeu purbaya kejar 200 penunggak pajak potensi rp60 triliun,[],0,0,0,0,,,in,https://x.com/undefined/status/1970386993235546329,0,neutral
2025-09-23 07:17:44+00:00,,pasar bertaruh menkeu purbaya akan menggenjot belanja pemerintah di kuartal iv dasarnya realisasi belanja per agustus baru 57 2 dari target ini menciptakan stimulus besar utk ekonomi di akhir tahun sektor sensitif thdp situasi ini konsumer dan finansial,[],0,0,1,0,https://pbs.twimg.com/media/G1g2NkpXwAA9ijE.png,,in,https://x.com/undefined/status/1970387087389077934,0,neutral
2025-09-23 07:20:30+00:00,,diprotes hotman paris menkeu purbaya memang itu tujuan saya,[],0,0,0,0,,,in,https://x.com/undefined/status/1970387785908465899,0,neutral
2025-09-23 07:21:39+00:00,,5 jurus ampuh menkeu purbaya dongkrak penerimaan negara,[],0,0,1,0,https://pbs.twimg.com/media/G1g4tEWXAAAOCwQ.jpg,,in,https://x.com/undefined/status/1970388074267058475,0,neutral
2025-09-23 07:21:40+00:00,,penerimaan negara lagi turun tapi menkeu purbaya punya 5 jurus quick win buat ngejar target sampai akhir 2025 strategi ini fokus dongkrak ekonomi sekaligus kejar penunggak pajak nakal,[],0,0,1,0,,,in,https://x.com/undefined/status/1970388076745871396,0,neutral
2025-09-23 07:21:40+00:00,,jurus 1 stimulus ekonomi 845 purbaya yakin dengan stimulus ini ekonomi bakal tumbuh lebih cepat di kuartal iv kalau ekonominya tumbuh kencang pajak naik otomatis tanpa naikin tarif rakyat bayar pajak jadi happy katanya,[],0,0,1,0,,,in,https://x.com/undefined/status/1970388079186936153,0,positive
